dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb
0.00020503997802734375,0.0,0.05997816097153158,100.0,X8,0.3193360849675875,12,7,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
2.765655517578125e-05,0.0,0.3302250447523686,100.0,X3,3.493409322600405,13,2,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
2.4139881134033203e-06,0.0,0.08987343314439067,100.0,X8,-2.787259016837748,13,5,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.69140625,52.30274759605527,0.2307820936400878,65.47501468941869,X2,1.5,14,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00020503997802734375,0.0,0.12175605116062976,100.0,X8,-0.09396543889206743,14,3,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
2.765655517578125e-05,0.0,0.05302039055929181,100.0,X3,-1.9534200424874304,14,6,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
6.246566772460938e-05,0.0,1.2247142339921608,100.0,X8,0.10676240525044634,15,2,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00013256072998046875,0.0,0.07887964233353174,100.0,X3,-3.130401643679066,15,5,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
3.7550926208496094e-06,0.0,4.569749085865134,100.0,X8,-3.3179102256342627,16,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
3.7550926208496094e-06,0.0,0.09504945920633767,100.0,X3,-1.727107198390697,16,5,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
1.7881393432617188e-05,0.0,3.5774363216502585,100.0,X8,3.171090269132984,17,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
8.463859558105469e-06,0.0,0.11682578301901003,100.0,X3,0.2828650093618421,17,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
1.6614794731140137e-06,0.0,4.241129247536665,100.0,X8,-1.3231222214318827,18,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
3.7550926208496094e-06,0.0,0.13447353829694453,100.0,X3,3.7719861425157504,18,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
