job_id	job_name	revision	output	submitted_at
33002534	acer_persist_hom30_pev_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev/seed_1019	2026-09-26T08:30:51-06:00
33002535	acer_persist_hom30_pev_var_s1000	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1000	2026-09-26T08:30:52-06:00
33002536	acer_persist_hom30_pev_var_s1001	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1001	2026-09-26T08:30:52-06:00
33002537	acer_persist_hom30_pev_var_s1002	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1002	2026-09-26T08:30:52-06:00
33002538	acer_persist_hom30_pev_var_s1003	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1003	2026-09-26T08:30:52-06:00
33002539	acer_persist_hom30_pev_var_s1004	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1004	2026-09-26T08:30:52-06:00
33002540	acer_persist_hom30_pev_var_s1005	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1005	2026-09-26T08:30:52-06:00
33002541	acer_persist_hom30_pev_var_s1006	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1006	2026-09-26T08:30:52-06:00
33002542	acer_persist_hom30_pev_var_s1007	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1007	2026-09-26T08:30:53-06:00
33002543	acer_persist_hom30_pev_var_s1008	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1008	2026-09-26T08:30:53-06:00
33002544	acer_persist_hom30_pev_var_s1009	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1009	2026-09-26T08:30:53-06:00
33002545	acer_persist_hom30_pev_var_s1010	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1010	2026-09-26T08:30:53-06:00
33002546	acer_persist_hom30_pev_var_s1011	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1011	2026-09-26T08:30:53-06:00
33002547	acer_persist_hom30_pev_var_s1012	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1012	2026-09-26T08:30:53-06:00
33002548	acer_persist_hom30_pev_var_s1013	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1013	2026-09-26T08:30:53-06:00
33002549	acer_persist_hom30_pev_var_s1014	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1014	2026-09-26T08:30:53-06:00
33002550	acer_persist_hom30_pev_var_s1015	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1015	2026-09-26T08:30:54-06:00
33002551	acer_persist_hom30_pev_var_s1016	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1016	2026-09-26T08:30:54-06:00
33002552	acer_persist_hom30_pev_var_s1017	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1017	2026-09-26T08:30:54-06:00
33002553	acer_persist_hom30_pev_var_s1018	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1018	2026-09-26T08:30:54-06:00
33002554	acer_persist_hom30_pev_var_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hom30/pev_var/seed_1019	2026-09-26T08:30:54-06:00
33002555	acer_persist_hetero30_nonleaf_random_ens_s1000	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1000	2026-09-26T08:30:54-06:00
33002556	acer_persist_hetero30_nonleaf_random_ens_s1001	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1001	2026-09-26T08:30:54-06:00
33002557	acer_persist_hetero30_nonleaf_random_ens_s1002	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1002	2026-09-26T08:30:55-06:00
33002558	acer_persist_hetero30_nonleaf_random_ens_s1003	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1003	2026-09-26T08:30:55-06:00
33002559	acer_persist_hetero30_nonleaf_random_ens_s1004	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1004	2026-09-26T08:30:55-06:00
33002560	acer_persist_hetero30_nonleaf_random_ens_s1005	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1005	2026-09-26T08:30:55-06:00
33002561	acer_persist_hetero30_nonleaf_random_ens_s1006	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1006	2026-09-26T08:30:55-06:00
33002562	acer_persist_hetero30_nonleaf_random_ens_s1007	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1007	2026-09-26T08:30:55-06:00
33002563	acer_persist_hetero30_nonleaf_random_ens_s1008	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1008	2026-09-26T08:30:55-06:00
33002564	acer_persist_hetero30_nonleaf_random_ens_s1009	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1009	2026-09-26T08:30:56-06:00
33002565	acer_persist_hetero30_nonleaf_random_ens_s1010	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1010	2026-09-26T08:30:56-06:00
33002566	acer_persist_hetero30_nonleaf_random_ens_s1011	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1011	2026-09-26T08:30:56-06:00
33002567	acer_persist_hetero30_nonleaf_random_ens_s1012	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1012	2026-09-26T08:30:56-06:00
33002568	acer_persist_hetero30_nonleaf_random_ens_s1013	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1013	2026-09-26T08:30:56-06:00
33002569	acer_persist_hetero30_nonleaf_random_ens_s1014	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1014	2026-09-26T08:30:56-06:00
33002570	acer_persist_hetero30_nonleaf_random_ens_s1015	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1015	2026-09-26T08:30:57-06:00
33002571	acer_persist_hetero30_nonleaf_random_ens_s1016	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1016	2026-09-26T08:30:57-06:00
33002572	acer_persist_hetero30_nonleaf_random_ens_s1017	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1017	2026-09-26T08:30:57-06:00
33002573	acer_persist_hetero30_nonleaf_random_ens_s1018	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1018	2026-09-26T08:30:57-06:00
33002574	acer_persist_hetero30_nonleaf_random_ens_s1019	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_random_ens/seed_1019	2026-09-26T08:30:57-06:00
33002577	acer_persist_hetero30_nonleaf_coverage_ens_s1000	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1000	2026-09-26T08:30:58-06:00
33002578	acer_persist_hetero30_nonleaf_coverage_ens_s1001	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1001	2026-09-26T08:30:58-06:00
33002579	acer_persist_hetero30_nonleaf_coverage_ens_s1002	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1002	2026-09-26T08:30:59-06:00
33002580	acer_persist_hetero30_nonleaf_coverage_ens_s1003	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1003	2026-09-26T08:30:59-06:00
33002581	acer_persist_hetero30_nonleaf_coverage_ens_s1004	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1004	2026-09-26T08:30:59-06:00
33002582	acer_persist_hetero30_nonleaf_coverage_ens_s1005	01a6eccf5e4b03e42ecdd7ef61b6cf327c1a9cc9	/scratch/alpine/paco0228/ACE/results/research_persistent_confirmation_v1/hetero30/nonleaf_coverage_ens/seed_1005	2026-09-26T08:31:00-06:00
