episode,step,node,value,is_breaker
64,0,X2,-3.9713,0
64,1,X3,-4.6811,0
64,2,X2,-1.6365,0
64,3,X2,-4.9505,0
64,4,X2,1.5210,0
64,5,X18,-5.0000,0
64,6,X18,-5.0000,0
64,7,X18,-5.0000,0
64,8,X2,1.5000,0
64,9,X2,-2.6152,0
64,10,X2,-2.6048,0
64,11,X2,-3.2054,0
65,0,X2,1.5000,0
65,1,X2,-3.1244,0
65,2,X2,-0.0902,0
65,3,X5,1.5927,0
65,4,X2,-1.9254,0
65,5,X2,-2.5810,0
65,6,X5,-3.8375,0
65,7,X2,-3.9696,0
66,0,X2,-4.9531,0
66,1,X3,2.9731,0
66,2,X2,1.5000,0
66,3,X18,-5.0000,0
66,4,X2,1.5000,0
66,5,X18,-5.0000,0
66,6,X2,1.5000,0
66,7,X2,2.3233,0
67,0,X2,2.1704,0
67,1,X2,-1.8018,0
67,2,X18,-5.0000,0
67,3,X18,-5.0000,0
67,4,X2,2.9038,0
67,5,X2,-4.9725,0
67,6,X18,-5.0000,0
67,7,X18,-5.0000,0
67,8,X2,3.1023,0
67,9,X2,-0.5123,0
67,10,X18,-5.0000,0
67,11,X2,-0.7410,0
68,0,X18,-5.0000,0
68,1,X2,3.1234,0
68,2,X2,4.6077,0
68,3,X2,-0.9132,0
68,4,X2,-4.9892,0
68,5,X18,-3.3300,0
68,6,X18,-5.0000,0
68,7,X2,1.1562,0
68,8,X2,-1.9225,0
68,9,X2,-2.2140,0
68,10,X18,-3.3300,0
69,0,X2,-4.9741,0
69,1,X2,4.2820,0
69,2,X18,-5.0000,0
69,3,X18,-5.0000,0
69,4,X2,-4.1799,0
69,5,X2,1.0928,0
69,6,X2,2.7072,0
69,7,X18,-5.0000,0
70,0,X2,4.0085,0
70,1,X2,1.5000,0
70,2,X2,-0.6964,0
70,3,X2,1.5000,0
70,4,X2,-0.2438,0
70,5,X2,-2.3442,0
70,6,X2,1.5000,0
70,7,X2,-2.3862,0
71,0,X2,1.5000,0
71,1,X2,-1.8744,0
71,2,X2,-4.8912,0
71,3,X2,0.5185,0
71,4,X5,-2.4710,0
71,5,X2,1.3703,0
71,6,X2,1.6997,0
71,7,X2,0.1998,0
72,0,X3,1.7797,0
72,1,X2,3.9308,0
72,2,X2,4.0865,0
72,3,X5,-0.9031,0
72,4,X2,-2.8434,0
72,5,X2,-1.2337,0
72,6,X18,-5.0000,0
72,7,X2,-0.2846,0
72,8,X2,1.5000,0
72,9,X2,-1.5047,0
72,10,X3,1.0837,0
72,11,X2,-0.5023,0
72,12,X2,-4.2726,0
72,13,X3,2.7679,0
72,14,X2,1.1790,0
72,15,X2,1.5000,0
72,16,X5,2.9135,0
72,17,X2,3.7783,0
72,18,X2,-0.3236,0
73,0,X2,-1.2360,0
73,1,X3,-0.4675,0
73,2,X18,-5.0000,0
73,3,X19,-5.0000,0
73,4,X2,2.6597,0
73,5,X18,-5.0000,0
73,6,X18,-5.0000,0
73,7,X18,-5.0000,0
73,8,X2,-0.7091,0
73,9,X2,-3.6675,0
73,10,X2,3.8566,0
74,0,X2,-3.5303,0
74,1,X2,1.5000,0
74,2,X2,-4.4309,0
74,3,X2,1.2492,0
74,4,X2,1.5000,0
74,5,X2,1.5000,0
74,6,X2,-0.6760,0
74,7,X2,-2.0263,0
75,0,X2,1.2906,0
75,1,X2,-0.9564,0
75,2,X5,3.2211,0
75,3,X2,0.3801,0
75,4,X2,1.5210,0
75,5,X5,-0.4942,0
75,6,X2,2.4191,0
76,0,X2,-2.2549,0
76,1,X3,-4.5014,0
76,2,X2,-1.9737,0
76,3,X2,4.0036,0
76,4,X2,-0.7257,0
76,5,X5,-4.1752,0
76,6,X5,-5.0000,0
76,7,X2,-1.5426,0
76,8,X2,-2.1896,0
76,9,X2,3.6774,0
77,0,X3,-3.0000,0
77,1,X2,-4.9061,0
77,2,X2,3.1823,0
77,3,X2,-4.0240,0
77,4,X2,1.0738,0
77,5,X3,-3.3524,0
77,6,X2,4.3205,0
77,7,X2,2.8455,0
77,8,X5,2.1882,0
77,9,X2,-1.0259,0
77,10,X2,4.8781,0
77,11,X3,3.3274,0
77,12,X2,-2.3553,0
77,13,X5,-4.8883,0
77,14,X2,-2.4357,0
77,15,X2,-3.1803,0
77,16,X2,-2.9187,0
77,17,X2,-0.5242,0
77,18,X5,-5.0000,0
77,19,X2,-4.1670,0
77,20,X2,1.5000,0
78,0,X3,-2.8684,0
78,1,X2,4.7309,0
78,2,X2,-3.4413,0
78,3,X2,4.6523,0
78,4,X3,2.5527,0
78,5,X2,-2.2794,0
78,6,X2,1.5000,0
78,7,X5,-2.1168,0
78,8,X2,-1.8049,0
79,0,X2,3.4254,0
79,1,X3,-1.1911,0
79,2,X2,-3.5245,0
79,3,X2,1.4868,0
79,4,X2,2.0199,0
79,5,X5,-2.8879,0
79,6,X5,-5.0000,0
79,7,X2,1.5000,0
79,8,X2,-4.9647,0
79,9,X2,0.0993,0
79,10,X2,1.2728,0
79,11,X3,-0.3846,0
79,12,X2,-1.5089,0
79,13,X2,-1.7003,0
79,14,X2,-0.5714,0
79,15,X3,-2.4210,0
79,16,X5,-4.8484,0
79,17,X2,-1.6606,0
80,0,X2,3.6869,0
80,1,X2,-3.0278,0
80,2,X2,0.0010,0
80,3,X3,-1.2283,0
80,4,X2,2.0225,0
80,5,X2,4.2885,0
80,6,X2,-2.1961,0
80,7,X5,1.8749,0
81,0,X2,-4.7643,0
81,1,X2,0.2331,0
81,2,X3,-1.0725,0
81,3,X2,4.0045,0
81,4,X2,0.0788,0
81,5,X5,4.6413,0
81,6,X2,1.5000,0
81,7,X2,-3.4373,0
81,8,X2,4.8306,0
81,9,X3,-3.8248,0
81,10,X2,-0.5555,0
81,11,X2,-3.2983,0
81,12,X5,0.4168,0
81,13,X2,1.5968,0
81,14,X2,0.0270,0
82,0,X3,3.0904,0
82,1,X2,3.3845,0
82,2,X2,4.1816,0
82,3,X2,-3.9702,0
82,4,X5,-3.6753,0
82,5,X2,-1.5939,0
82,6,X2,1.5000,0
82,7,X3,4.6618,0
82,8,X2,3.7721,0
82,9,X2,1.5000,0
82,10,X5,-0.0908,0
82,11,X2,-4.7522,0
83,0,X2,-1.2060,0
83,1,X2,-3.8568,0
83,2,X3,-1.0126,0
83,3,X2,0.4726,0
83,4,X2,3.0275,0
83,5,X5,1.1104,0
83,6,X2,3.5288,0
84,0,X2,4.2824,0
84,1,X3,2.1790,0
84,2,X2,4.8493,0
84,3,X2,-2.3295,0
84,4,X2,-4.0040,0
84,5,X5,4.4708,0
84,6,X2,3.4360,0
84,7,X2,2.7867,0
85,0,X3,-4.8399,0
85,1,X2,-0.3006,0
85,2,X2,1.5000,0
85,3,X5,4.5304,0
85,4,X2,1.1463,0
85,5,X2,-1.3856,0
85,6,X2,1.7757,0
85,7,X3,-1.1311,0
85,8,X2,4.0389,0
85,9,X2,-0.1620,0
85,10,X5,-4.6874,0
85,11,X2,1.5000,0
85,12,X2,1.1789,0
85,13,X3,0.0863,0
86,0,X2,4.3744,0
86,1,X2,1.0404,0
86,2,X2,-2.6683,0
86,3,X5,3.4427,0
86,4,X2,3.7829,0
86,5,X2,1.6971,0
86,6,X3,-4.5362,0
86,7,X2,4.1015,0
86,8,X2,-1.3190,0
86,9,X5,1.6640,0
86,10,X2,4.3626,0
86,11,X2,-4.1765,0
86,12,X2,0.1529,0
86,13,X3,-2.1775,0
87,0,X2,1.3625,0
87,1,X2,2.9792,0
87,2,X5,-3.2575,0
87,3,X2,4.7211,0
87,4,X2,1.9350,0
87,5,X3,0.6596,0
87,6,X2,1.1714,0
88,0,X2,0.1265,0
88,1,X2,-3.8173,0
88,2,X5,0.5335,0
88,3,X2,1.5000,0
88,4,X2,1.9968,0
88,5,X3,-1.8643,0
88,6,X2,2.4148,0
88,7,X2,-3.8365,0
88,8,X5,-2.9002,0
88,9,X2,1.5000,0
88,10,X2,-0.3631,0
88,11,X2,-2.7251,0
88,12,X3,-1.4377,0
88,13,X2,-3.5849,0
88,14,X2,-1.1094,0
88,15,X5,3.6448,0
88,16,X2,1.5000,0
88,17,X2,-2.6914,0
88,18,X3,0.2925,0
88,19,X2,-2.6711,0
88,20,X2,-0.9268,0
88,21,X2,-3.2205,0
88,22,X5,2.7062,0
89,0,X2,-4.5939,0
89,1,X2,-2.8434,0
89,2,X3,-2.5628,0
89,3,X2,-3.0083,0
89,4,X2,-2.7298,0
89,5,X5,-1.2056,0
89,6,X2,-2.2682,0
89,7,X2,-4.7171,0
89,8,X2,0.3382,0
89,9,X3,3.9325,0
90,0,X2,-2.2725,0
90,1,X2,-1.9605,0
90,2,X5,-2.9238,0
90,3,X2,3.8764,0
90,4,X2,-2.5968,0
90,5,X3,2.5160,0
90,6,X2,-2.2089,0
91,0,X2,-2.6418,0
91,1,X2,-4.8688,0
91,2,X5,-4.9685,0
91,3,X2,-2.9595,0
91,4,X2,-2.7320,0
91,5,X3,0.2502,0
91,6,X2,1.5000,0
91,7,X2,3.5895,0
91,8,X5,1.1846,0
91,9,X2,1.5000,0
91,10,X2,-0.6039,0
91,11,X2,3.5415,0
